mergedPR,label,sha,owner,group_id,#Churn,#Commits,#FilesChanged,JS_files,MaxJsPrFiles,MeanJsPrFiles,NumOverlapfiles,RateMergedPr,RateOverlapFiles,RateOverlapFilesSelf,RatePrCommits,TimecommitsEntropy,TwoCommit,file_rejected_proportion,last_10_merged,last_10_rejected,last_pr,prNum,pr_1Mon_files_Jaccard_Similarity_Self
0.0,1,['8eb5418c4a8447c833bb6f730626361a243387d2'],bitglue,357,20.0,1.0,3.0,0.0070422535211267,0.0384615384615384,0.0076923076923076,1.0,0.0,0.0026315789473684,0.3333333333333333,5.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,0.3333333333333333
0.0,1,['090a30e98830f1168f88549cce394d672130e5b1'],EvanKrall,78,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0032258064516129,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['4dd3136ed2615a00e6255f4a946846deb602b668'],svanharmelen,1505,6.0,1.0,1.0,0.008130081300813,0.0625,0.0242647058823529,1.0,0.037037037037037,0.0036496350364963,1.0,4.037037037037037,0.0,0.0,1.0,0.0,10.0,0.0,27.0,1.0
0.0,1,['9fc6b2ee5b5dd4455867dddb53c86aa99872c618'],ceh,430,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,2.117647058823529,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0
0.0,1,['65878791c069b49d1938d3b245334b494faaed8e'],ceh,430,16.0,1.0,1.0,0.009090909090909,1.0,0.2,1.0,0.2307692307692307,0.0033333333333333,1.0,1.8461538461538465,0.0,0.0,1.0,1.0,9.0,0.0,13.0,1.0
0.0,1,['05aedabcb015b791ddcab9997f0780c7b601366b'],svanharmelen,1505,254.0,1.0,4.0,0.0169491525423728,0.1111111111111111,0.0222222222222222,4.0,0.0,0.01,1.0,3.0,0.0,0.0,0.5,0.0,10.0,0.0,2.0,0.25
0.0,1,['e5d9ac141da36c892982e0e53602a5b7f7af5a86'],chalford,438,2.0,1.0,1.0,0.0095238095238095,0.0285714285714285,0.0057142857142857,1.0,0.0,0.0044642857142857,1.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0
0.0,1,['28d39cd0bc7e9212eeea77f871cf4d4c7df0da73'],ceh,430,136.0,1.0,35.0,0.0661764705882353,0.106060606060606,0.0319264069264069,11.0,0.0,0.0617977528089887,0.3142857142857143,1.8333333333333333,0.0,0.0,0.6,0.0,10.0,0.0,6.0,0.2571428571428571
0.0,1,"['91378ce0af30411b82d9b06f08e64546ba8d5eb6', 'c9a0627f13e371c3c74448abdcc4984739aa2afa']",gfloyd,698,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,41.0558,1.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['b40b7ce01a25214f6bbb5e324049b5f6f33b23c9'],KushalP,120,72.0,1.0,5.0,0.0149253731343283,0.0161290322580645,0.0032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,1.0
0.0,1,['6fa8aa5b3e5f04608d4500f3dfeba926d0e83b2b'],gkze,704,166.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0
0.0,1,['0486dd0624e97687bc88a61505f4556ff7704f58'],gulyasm,741,2.0,1.0,1.0,0.0094339622641509,1.0,0.6,1.0,0.0,0.0033333333333333,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,['99834978d3126cdb5ca5abc560ca675907fb45af'],ivuk,801,6.0,1.0,1.0,0.009090909090909,1.0,0.2,1.0,0.0,0.0056179775280898,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0
0.0,1,['cf390bec3b69b28b1046d4448e763d63efa8029d'],anubhavmishra,283,8.0,1.0,1.0,0.0029239766081871,0.0032258064516129,0.0006451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0
0.0,1,['f2bd1f45ab8db582283023ea11e625748b52b9ed'],jefferai,823,164.0,1.0,10.0,0.009090909090909,0.0833333333333333,0.0309523809523809,4.0,0.0,0.0139372822299651,0.4,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.1
0.0,1,['d3081e0da8cc0bae63fc014ad28937ba01e999e1'],jgoldschrafe,842,106.0,1.0,3.0,0.0130718954248366,0.25,0.05,3.0,0.3333333333333333,0.0064102564102564,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,3.0,7.0,0.0,3.0,0.6666666666666666
0.0,1,['3e722d13ee2245467677476651db47f33a8e7aec'],justinclayton,920,2.0,1.0,1.0,0.0078125,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0
0.0,1,['858c78d52c055281055083818cbfd8ee72d5135e'],justinclayton,920,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['584ededa915c7089752cb1c07abcc4548154aa1e'],godep-migrator,711,10784.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0
0.0,1,['07505ed1595cd6f7d890a356b0eb6ca293eb8808'],kvz,988,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0056179775280898,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
0.0,1,"['639e0c72b40ab7d4b3c5bed4a40a1e527d9327d8', '9bdb2fb2d1acabf4aea6071df974b37b1ef01f00', 'eb1776c7e353902107f1aae88ac3f6251d1f21de']",ojongerius,1199,9.0,3.0,2.0,0.0087719298245614,0.25,0.05,1.0,0.0,0.0056818181818181,0.5,0.0,0.8713725593169463,80.1622,1.0,0.0,10.0,0.0,0.0,0.5
0.0,1,"['19c6d0492809a24051dace47ee01ac4ad67961ec', '639e0c72b40ab7d4b3c5bed4a40a1e527d9327d8', '9bdb2fb2d1acabf4aea6071df974b37b1ef01f00', 'f6385215f6e5d89cc68ed64fcb28d267bb890803']",ojongerius,1199,21.0,4.0,1.0,0.0088495575221238,0.3333333333333333,0.0666666666666666,1.0,0.0,0.0054945054945054,1.0,0.0,0.0182969284134109,56.7553,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,['819bc2b032d63ebfc625b8140a4f0c0b50568328'],paystee,1236,2.0,1.0,1.0,0.0085470085470085,0.0285714285714285,0.0057142857142857,1.0,0.0,0.0030959752321981,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,"['639e0c72b40ab7d4b3c5bed4a40a1e527d9327d8', '66159fd008d5e2c46e804f86038e5bedbd3530c8', '9bdb2fb2d1acabf4aea6071df974b37b1ef01f00']",ojongerius,1199,12.0,3.0,1.0,0.0088495575221238,0.3333333333333333,0.0666666666666666,1.0,0.0,0.0054945054945054,1.0,0.0,0.0271733658754598,56.905,1.0,0.0,10.0,0.0,0.0,1.0
0.0,1,"['5fba59e72450a9e177f02bc31972d3e5aa9f2dd3', 'd56fda76e8d572ae74c72e0cdf91d0581b34180f']",paystee,1236,181.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0038387715930902,1.0,0.0,-0.0,822.417,0.0,0.0,10.0,0.0,0.0,0.0
0.0,1,['22649397c517245b27166f9caa090484462be9ce'],philk,1253,157.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0,0.0,0.0,0.0
0.0,1,['b211d69dde39f65cf8bcc5c6b17795b3daca7e1b'],philk,1253,2.0,1.0,1.0,0.009009009009009,1.0,0.2,1.0,0.0,0.0033333333333333,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0
0.0,1,['bcac8c64bd9a1622f8ff0dd126c7ebfe156c098c'],phinze,1257,30.0,1.0,1.0,0.0104166666666666,0.0588235294117647,0.0117647058823529,1.0,0.0,0.0053191489361702,1.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0
0.0,1,['5b91f4fb78b27a1a411d2dc5f315d653f2440511'],plan3-labs,1265,107.0,1.0,5.0,0.0148809523809523,0.2352941176470588,0.1355590010231994,5.0,0.0,0.0197628458498023,1.0,4.5,0.0,0.0,1.0,1.0,9.0,0.0,2.0,1.0
0.0,1,['f800441fe1b7f759d9978a196da5383f86a3f6b5'],phinze,1257,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
